index,trial,block,image_left,image_right,old_image,new_image,button,subject_index,valid,idx_trial_subj,left_is_new,right_is_new,old_new_comb,category_left,category_right,time_left,time_right,longer_left,longer_right,avg_dur_left,avg_dur_right,longer_avg_dur_left,longer_avg_dur_right
2175,176,4,36,18,0,0,0,11,True,8585,False,False,2,indoor,urban,0.6254863813229572,0.3745136186770428,True,False,257.2,385.0,False,True
2176,177,4,196,92,0,0,0,11,False,8634,False,False,2,humans,urban,0.6298482293423272,0.37015177065767285,True,False,498.0,219.5,True,False
2177,178,4,125,44,0,0,0,11,True,8683,False,False,2,humans,natural,0.3491644678979771,0.6508355321020228,False,True,264.6666666666667,296.0,False,True
2178,179,4,48,24,0,0,0,11,True,8732,False,False,2,indoor,indoor,0.32622222222222225,0.6737777777777778,False,True,244.66666666666666,252.66666666666666,False,True
2179,180,4,28,163,0,0,0,11,True,8781,False,False,2,natural,urban,0.3183000867302689,0.6816999132697311,False,True,244.66666666666666,224.57142857142858,True,False
2180,181,4,129,116,0,0,0,11,True,8830,False,False,2,natural,natural,0.7846277021617294,0.2153722978382706,True,False,653.3333333333334,269.0,True,False
2181,182,4,52,145,0,0,0,11,True,8879,False,False,2,urban,natural,0.28884826325411334,0.7111517367458866,False,True,316.0,259.3333333333333,True,False
2182,183,4,54,134,0,0,0,11,True,8928,False,False,2,urban,urban,0.4507042253521127,0.5492957746478874,False,True,256.0,416.0,False,True
2183,184,4,173,5,0,0,0,11,True,8977,False,False,2,natural,indoor,0.9355385920271416,0.06446140797285835,True,False,367.6666666666667,152.0,True,False
2184,185,4,126,19,0,0,0,11,True,9026,False,False,2,natural,natural,0.5116696588868941,0.4883303411131059,True,False,228.0,272.0,False,True
2185,186,4,90,153,0,0,0,11,True,9075,False,False,2,urban,urban,0.25863596102745795,0.7413640389725421,False,True,584.0,279.0,True,False
2186,187,4,165,47,0,0,0,11,True,9124,False,False,2,indoor,humans,0.30123674911660775,0.6987632508833922,False,True,227.33333333333334,226.0,True,False
2187,188,4,4,32,0,0,0,11,False,9173,False,False,2,indoor,indoor,0.5381974248927038,0.46180257510729616,True,False,313.5,269.0,True,False
2188,189,4,169,91,0,0,0,11,True,9222,False,False,2,urban,natural,0.5305439330543933,0.4694560669456067,True,False,253.6,280.5,False,True
2189,190,4,136,76,0,0,0,11,True,9271,False,False,2,urban,faces,0.03156146179401993,0.96843853820598,False,True,76.0,388.6666666666667,False,True
2190,191,4,21,86,0,0,0,11,True,9320,False,False,2,urban,natural,0.4464446444644464,0.5535553555355536,False,True,248.0,410.0,False,True
2191,192,4,114,95,0,0,0,11,True,9369,False,False,2,humans,faces,0.5736040609137056,0.4263959390862944,True,False,339.0,252.0,True,False
2192,193,4,184,77,0,0,0,11,True,9418,False,False,2,indoor,natural,0.31266846361185985,0.6873315363881402,False,True,232.0,382.5,False,True
2193,194,4,45,150,0,0,0,11,True,9467,False,False,2,urban,faces,0.23388429752066114,0.7661157024793388,False,True,188.66666666666666,309.0,False,True
2194,195,4,26,147,0,0,0,11,True,9516,False,False,2,urban,indoor,0.7703513281919452,0.22964867180805484,True,False,299.6666666666667,268.0,True,False
2195,196,4,182,170,0,0,0,11,True,9565,False,False,2,urban,urban,0.38834154351395733,0.6116584564860427,False,True,315.3333333333333,248.33333333333334,True,False
2196,197,4,127,63,0,0,0,11,True,9614,False,False,2,faces,faces,0.016835016835016835,0.9831649831649831,False,True,40.0,467.2,False,True
2197,198,4,130,94,0,0,0,11,True,9663,False,False,2,humans,faces,0.46978243352135374,0.5302175664786463,False,True,291.5,438.6666666666667,False,True
2198,199,4,17,174,0,0,0,11,True,9712,False,False,2,natural,urban,0.23565217391304347,0.7643478260869565,False,True,271.0,251.14285714285714,True,False
2199,200,4,57,2,0,0,0,11,True,9761,False,False,2,humans,urban,1.0,0.0,True,False,276.44444444444446,,False,False
2200,1,1,181,51,0,0,0,12,False,11,True,True,4,natural,urban,1.0,0.0,True,False,218.5,,False,False
2201,2,1,41,116,0,0,0,12,False,60,True,True,4,indoor,natural,0.6292372881355932,0.3707627118644068,True,False,237.6,350.0,False,True
2202,3,1,120,111,0,0,0,12,True,109,True,True,4,urban,faces,0.36356073211314477,0.6364392678868552,False,True,437.0,255.0,True,False
2203,4,1,102,143,0,0,0,12,True,158,True,True,4,humans,urban,0.6190068493150684,0.3809931506849315,True,False,361.5,296.6666666666667,True,False
2204,5,1,130,196,0,0,0,12,True,207,True,True,4,humans,humans,0.6032608695652174,0.3967391304347826,True,False,222.0,219.0,True,False
2205,6,1,71,63,0,0,0,12,True,256,True,True,4,urban,faces,0.39178356713426854,0.6082164328657315,False,True,195.5,303.5,False,True
2206,7,1,1,70,0,0,0,12,True,305,True,True,4,natural,natural,0.5926589077887198,0.40734109221128023,True,False,264.8,303.3333333333333,False,True
2207,8,1,23,21,0,0,0,12,True,354,True,True,4,humans,urban,0.6497326203208557,0.3502673796791444,True,False,243.0,262.0,False,True
2208,9,1,160,45,0,0,0,12,True,403,True,True,4,faces,urban,0.44660194174757284,0.5533980582524272,False,True,368.0,456.0,False,True
